class,in_band,image_path,confidence,prob_true,predicted_class,correct
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1744.jpg,0.921889,0.921889,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_562.jpg,0.921837,0.921837,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1594.jpg,0.921825,0.921825,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1708.jpg,0.921676,0.921676,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1261.jpg,0.921571,0.921571,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1609.jpg,0.921517,0.921517,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1009.jpg,0.92103,0.92103,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1234.jpg,0.920957,0.920957,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1438.jpg,0.920955,0.920955,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1010.jpg,0.920943,0.920943,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1104.jpg,0.920909,0.920909,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1389.jpg,0.920891,0.920891,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_48.jpg,0.920499,0.920499,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_358.jpg,0.920161,0.920161,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_816.jpg,0.920142,0.920142,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1581.jpg,0.919821,0.919821,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1193.jpg,0.919657,0.919657,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_342.jpg,0.91964,0.91964,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_571.jpg,0.919457,0.919457,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1960.jpg,0.919454,0.919454,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1500.jpg,0.919447,0.919447,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_26.jpg,0.919388,0.919388,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1239.jpg,0.919369,0.919369,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1015.jpg,0.918837,0.918837,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1787.jpg,0.918799,0.918799,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_2003.jpg,0.917821,0.917821,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_735.jpg,0.917645,0.917645,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1580.jpg,0.917229,0.917229,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1908.jpg,0.916332,0.916332,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1577.jpg,0.916019,0.916019,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1386.jpg,0.915957,0.915957,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_2095.jpg,0.91578,0.91578,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1490.jpg,0.915572,0.915572,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1740.jpg,0.915445,0.915445,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_244.jpg,0.915397,0.915397,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1864.jpg,0.914727,0.914727,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1488.jpg,0.914624,0.914624,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1931.jpg,0.914588,0.914588,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_646.jpg,0.914583,0.028245,rice_tungro,False
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_397.jpg,0.914537,0.914537,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_364.jpg,0.914515,0.914515,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1776.jpg,0.913851,0.913851,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_840.jpg,0.913708,0.913708,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_295.jpg,0.913634,0.913634,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_153.jpg,0.913607,0.913607,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_688.jpg,0.91356,0.91356,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1703.jpg,0.913516,0.913516,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_108.jpg,0.913224,0.913224,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_175.jpg,0.913147,0.913147,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_687.jpg,0.913125,0.913125,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_272.jpg,0.913075,0.913075,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_2094.jpg,0.912772,0.912772,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_916.jpg,0.912495,0.912495,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_361.jpg,0.911753,0.911753,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_555.jpg,0.911549,0.911549,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1075.jpg,0.911398,0.911398,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_820.jpg,0.911315,0.911315,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1821.jpg,0.911113,0.911113,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1069.jpg,0.910934,0.910934,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_100.jpg,0.910805,0.910805,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_734.jpg,0.910762,0.910762,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1738.jpg,0.910643,0.910643,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_44.jpg,0.910533,0.910533,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_236.jpg,0.910465,0.910465,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_42.jpg,0.909709,0.909709,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_387.jpg,0.909552,0.909552,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1974.jpg,0.909529,0.909529,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1390.jpg,0.909488,0.909488,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_558.jpg,0.909476,0.909476,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1933.jpg,0.909398,0.909398,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_567.jpg,0.909279,0.909279,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_139.jpg,0.908941,0.908941,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1270.jpg,0.908814,0.908814,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1354.jpg,0.908744,0.908744,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1773.jpg,0.908714,0.908714,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1329.jpg,0.908611,0.908611,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_82.jpg,0.908382,0.908382,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_801.jpg,0.908248,0.908248,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_2004.jpg,0.908187,0.908187,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_788.jpg,0.907813,0.907813,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_206.jpg,0.907812,0.907812,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1324.jpg,0.90776,0.90776,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1134.jpg,0.907329,0.907329,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1109.jpg,0.907055,0.907055,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_629.jpg,0.90702,0.90702,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_559.jpg,0.906932,0.906932,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_338.jpg,0.906523,0.906523,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_675.jpg,0.906157,0.906157,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_294.jpg,0.906072,0.906072,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_168.jpg,0.906055,0.906055,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_202.jpg,0.90595,0.90595,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1487.jpg,0.905828,0.905828,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_173.jpg,0.905741,0.905741,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_45.jpg,0.905653,0.905653,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1900.jpg,0.905599,0.905599,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_922.jpg,0.905146,0.905146,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_480.jpg,0.905019,0.905019,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1158.jpg,0.904727,0.904727,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1835.jpg,0.90444,0.90444,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_437.jpg,0.904393,0.904393,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1140.jpg,0.90413,0.90413,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_77.jpg,0.90408,0.90408,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1112.jpg,0.903832,0.903832,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_535.jpg,0.903621,0.903621,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_647.jpg,0.903208,0.903208,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_940.jpg,0.903189,0.903189,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_486.jpg,0.902968,0.902968,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1388.jpg,0.902954,0.902954,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1049.jpg,0.902873,0.902873,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1016.jpg,0.902807,0.902807,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1957.jpg,0.902776,0.902776,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1512.jpg,0.902478,0.902478,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_32.jpg,0.902244,0.902244,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_946.jpg,0.90212,0.90212,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_49.jpg,0.902099,0.902099,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_380.jpg,0.902051,0.902051,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1333.jpg,0.901767,0.901767,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_838.jpg,0.901649,0.901649,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1353.jpg,0.901442,0.901442,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1511.jpg,0.900622,0.900622,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_886.jpg,0.900184,0.900184,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_278.jpg,0.899862,0.899862,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1048.jpg,0.899853,0.899853,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1381.jpg,0.899139,0.899139,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_138.jpg,0.899036,0.899036,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_282.jpg,0.898957,0.898957,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1846.jpg,0.898859,0.898859,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_2099.jpg,0.898855,0.898855,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1106.jpg,0.898548,0.898548,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_488.jpg,0.898498,0.898498,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_239.jpg,0.897022,0.897022,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_485.jpg,0.896599,0.896599,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1641.jpg,0.896552,0.896552,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1051.jpg,0.896138,0.896138,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_631.jpg,0.89591,0.89591,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_150.jpg,0.895503,0.895503,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_930.jpg,0.895134,0.895134,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1510.jpg,0.895028,0.895028,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1470.jpg,0.894776,0.894776,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1847.jpg,0.894477,0.894477,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_649.jpg,0.893779,0.893779,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_783.jpg,0.893495,0.893495,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1543.jpg,0.893301,0.893301,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_426.jpg,0.892845,0.892845,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1497.jpg,0.892348,0.892348,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_885.jpg,0.891991,0.891991,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_659.jpg,0.891926,0.891926,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1812.jpg,0.891894,0.891894,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1544.jpg,0.891794,0.891794,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_188.jpg,0.891745,0.891745,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1423.jpg,0.89171,0.027674,rice_tungro,False
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_14.jpg,0.89122,0.89122,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1102.jpg,0.890937,0.890937,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1813.jpg,0.890874,0.890874,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1871.jpg,0.890342,0.890342,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_584.jpg,0.890327,0.890327,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_1486.jpg,0.890243,0.890243,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_457.jpg,0.889996,0.889996,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_262.jpg,0.889886,0.889886,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_339.jpg,0.889315,0.889315,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_945.jpg,0.889039,0.889039,brown_spot,True
brown_spot,True,data\RiceCrossYear\test\brown_spot\2026_brown_spot_brown spot_842.jpg,0.888841,0.888841,brown_spot,True
